0.0960084562918554	1702931.11077113
0.0992814199549411	1483468.38812567
0.103000962301641	1360587.43471122
0.106155320538971	1205846.75849946
0.109768734933581	1087173.93669404
0.113507968807375	963480.871053884
0.117371659541943	868660.370092558
0.122592348857940	756600.152939327
0.127185226691129	693928.276079068
0.131083476923622	604529.364328684
0.135994471786421	554454.050792954
0.140623579206053	499887.725258417
0.145417488854130	435465.435649425
0.151369073337103	399374.423718894
0.156004683264315	353953.257234978
0.161306894051246	330277.144266021
0.167354359991305	297758.270151597
0.172470933892472	273121.062122563
0.178337226391977	250509.933964091
0.185027768160580	221997.159002040
0.191959766305863	203608.346155184
0.200488161517409	183542.941667847
0.209400663897035	162636.100141853
0.217976344853395	146615.762573319
0.225390423086892	134477.746662596
0.232292903624863	119183.487048607
0.242625287821093	103808.401572654
0.252555351319998	95204.8478737008
0.261145573044443	87323.0353183072
0.270942772426132	77384.0200639616
0.282973190309236	70966.9673425468
0.292605297244250	63982.7877939005
0.302557746748638	58685.7850526951
0.315999792903641	52902.3580126178
0.324577546025139	48527.5080517775
0.337861716324506	44505.5886784439
0.351698321388909	40121.6016442424
0.368558834308096	35549.6987911424
0.378563292419896	32609.8563302975
0.388829650041407	30431.5934448595
0.404713308385356	29385.9541127744
0.415699172687403	26955.8329418266
0.431273191239925	24722.9855967226
0.441506322920764	22679.6044612172
0.462672255792183	20095.2373349289
0.483239892053225	17806.2474202477
0.503017726657303	16330.4804925609
0.523618041187955	14721.8597132937
0.543235200960436	13502.3958055464
0.565468497781314	12383.3285083178
0.590620526443270	10785.8359444817
0.610694247698064	10064.3659055250
0.629349531025292	9391.62245512785
0.659487917032483	8612.39588538228
0.681936185478921	7764.81113630889
0.695777197770513	7246.86056016651
0.724289690363295	6421.71117894889
0.748887870076504	6096.01776980803
0.776964003547726	5495.80780100676
0.798034694972859	5128.70056701041
0.822453696202306	4624.19198086112
0.856136017780225	4168.68968800925
0.885233949544640	3889.84391962490
0.918398918010667	3567.63433747073
0.952782705807718	3328.82789923159
0.991777786882307	3052.93742069870
1.00851607182655	2898.82072892977
1.03242018920992	2705.32076619420
1.07109943669749	2481.22944230570
1.12242032142575	2236.59545154360
1.16841636901568	1981.92995362860
1.22440011780165	1786.52382725419
1.28731699261359	1638.21376961900
1.32670750460930	1477.06322048438
1.38097207658675	1378.12462015698
1.41838774899374	1308.35966536017
1.48133025201130	1220.66067699571
1.56786422259503	1119.21497680670
1.63743990712264	1044.19430487145
1.70458350826922	909.534833607310
1.78031480399522	819.901060354495
1.84696772053514	765.019412346093
1.89079206268856	701.789741747953
